Close,MA_5,MA_10,Daily_Return,Tomorrow,Target
1849.5999755859373,1891.1199951171875,1894.12998046875,0.008451011507727868,1842.9000244140625,0
1842.9000244140625,1869.160009765625,1890.6999877929688,-0.003622378492815659,1853.5999755859373,1
1853.5999755859373,1858.4999999999995,1888.0899902343747,0.005806039953402564,1850.300048828125,0
1850.300048828125,1846.0999999999997,1884.0199951171871,-0.0017802798884744009,1829.300048828125,0
1829.300048828125,1845.1400146484375,1877.6400024414058,-0.011349510590620282,1839.5,1
1839.5,1843.12001953125,1867.1200073242185,0.0055758765099303,1865.9000244140625,1
1865.9000244140625,1847.72001953125,1858.4400146484372,0.01435173928462219,1865.300048828125,0
1865.300048828125,1850.0600341796876,1854.2800170898433,-0.0003215475524342981,1855.699951171875,0
1855.699951171875,1851.1400146484375,1848.6200073242185,-0.005146677427195323,1854.9000244140625,0
1854.9000244140625,1856.260009765625,1850.7000122070308,-0.00043106470812126485,1850.699951171875,0
1850.699951171875,1858.5,1850.810009765625,-0.002264312462616047,1844.9000244140625,0
1844.9000244140625,1854.3,1851.010009765625,-0.0031339098237614937,1837.9000244140625,0
1837.9000244140625,1848.8199951171875,1849.4400146484375,-0.0037942435402282815,1847.300048828125,1
1847.300048828125,1847.1400146484375,1849.1400146484375,0.005114546106532281,1860.800048828125,1
1860.800048828125,1848.32001953125,1852.2900146484376,0.0073079627798224855,1830.5,0
1830.5,1844.280029296875,1851.3900146484375,-0.016283344815692047,1832.199951171875,1
1832.199951171875,1841.7400146484374,1848.0200073242188,0.0009286813285305229,1788.9000244140625,0
1788.9000244140625,1831.9400146484375,1840.3800048828125,-0.023632751834819055,1810.9000244140625,1
1810.9000244140625,1824.660009765625,1835.9000122070313,0.012298060092657215,1831.9000244140625,1
1831.9000244140625,1818.8800048828125,1833.6000122070313,0.011596443600907724,1835.300048828125,1
1835.300048828125,1819.8400146484375,1832.0600219726562,0.0018560098088049592,1840.5999755859373,1
1840.5999755859373,1821.52001953125,1831.6300170898437,0.002887771272711781,1824.9000244140625,0
